state_fips,state,state_abbr,zipcode,county,city,County %,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment %,preDeath
53,Washington,WA,98068,Kittitas,Snoqualmie pass,0.629%,47935,7614893,16,28,110,5.5,5800
53,Washington,WA,98110,Kitsap,Bainbridge islan,3.565%,271473,7614893,15,30,263,4.6,5800
53,Washington,WA,98220,Whatcom,Acme,3.011%,229247,7614893,15,28,194,5,5100
53,Washington,WA,98221,Skagit,Anacortes,1.697%,129205,7614893,16,30,195,5.4,5800
53,Washington,WA,98236,Island,Clinton,1.118%,85141,7614893,14,31,107,5,5800
53,Washington,WA,98305,Clallam,Beaver,1.016%,77331,7614893,17,31,280,6.6,7300
53,Washington,WA,98520,Grays Harbor,Aberdeen,0.986%,75061,7614893,20,36,244,7.1,9100
53,Washington,WA,98527,Pacific,Bay center,0.295%,22471,7614893,20,38,157,6.9,8900
53,Washington,WA,98581,Cowlitz,Ryderwood,1.452%,110593,7614893,20,38,259,6,8400
53,Washington,WA,98602,Klickitat,Appleton,0.294%,22425,7614893,18,27,87,5.8,6900
53,Washington,WA,98610,Skamania,Carson,0.159%,12083,7614893,17,35,88,5.5,6500
53,Washington,WA,98612,Wahkiakum,Cathlamet,0.059%,4488,7614893,16,35,123,6.7,6500
53,Washington,WA,98801,Chelan,Wenatchee,1.014%,77200,7614893,18,33,148,4.9,5200
53,Washington,WA,98812,Okanogan,Brewster,0.555%,42243,7614893,22,32,176,6.8,7800
53,Washington,WA,98901,Yakima,Terrace heights,3.295%,250873,7614893,26,34,273,7,7700
53,Washington,WA,99001,Spokane,Airway heights,6.865%,522798,7614893,16,29,353,5.2,6600
53,Washington,WA,99017,Whitman,Lamont,0.658%,50104,7614893,16,27,181,4.3,4400
53,Washington,WA,99118,Ferry,Curlew,0.100%,7627,7614893,22,31,112,11.3,11200
53,Washington,WA,99119,Pend Oreille,Cusick,0.180%,13724,7614893,19,42,130,7.9,8700
53,Washington,WA,99323,Walla Walla,Burbank,0.798%,60760,7614893,18,29,239,4.9,5800
53,Washington,WA,99401,Asotin,Anatone,0.297%,22582,7614893,18,32,211,4.1,7200
54,West virginia,WV,24851,Mingo,Justice,1.307%,23424,1792147,33,42,282,6.8,15100
54,West virginia,WV,24901,Greenbrier,Lewisburg,1.934%,34662,1792147,25,35,124,4.6,9800
54,West virginia,WV,24919,Summers,Ballengee,0.702%,12573,1792147,28,41,181,5.5,11600
54,West virginia,WV,25007,Raleigh,Arnett,4.093%,73361,1792147,24,38,478,4.7,13800
54,West virginia,WV,25015,Kanawha,Diamond,9.939%,178124,1792147,22,38,616,4.6,12700
54,West virginia,WV,25504,Cabell,Barboursville,5.130%,91945,1792147,23,37,461,4.2,15400
54,West virginia,WV,26030,Brooke,Beech bottom,1.224%,21939,1792147,22,35,131,5.2,8600
54,West virginia,WV,26134,Pleasants,Willow island,0.416%,7460,1792147,24,31,135,6.8,6800
54,West virginia,WV,26138,Wirt,Brohard,0.325%,5821,1792147,27,35,246,7.9,9400
54,West virginia,WV,26148,Ritchie,Macfarlan,0.533%,9554,1792147,25,44,83,5.7,8600
54,West virginia,WV,26155,Wetzel,New martinsville,0.841%,15065,1792147,26,38,89,7.2,10200
54,West virginia,WV,26260,Tucker,Davis,0.382%,6839,1792147,23,29,89,5.2,8900
54,West virginia,WV,26335,Braxton,Gem,0.779%,13957,1792147,27,37,262,7.4,10600
54,West virginia,WV,26339,Doddridge,Center point,0.471%,8448,1792147,23,38,271,4.4,8200
54,West virginia,WV,26374,Preston,Independence,1.865%,33432,1792147,24,37,230,4.6,8200
54,West virginia,WV,26501,Monongalia,Zcta 26501,5.893%,105612,1792147,20,30,250,3.6,6200
54,West virginia,WV,26801,Hardy,Baker,0.769%,13776,1792147,24,40,429,5.1,9000
55,Wisconsin,WI,53001,Sheboygan,Adell,1.981%,115340,5822434,14,33,159,2.7,5700
55,Wisconsin,WI,53004,Ozaukee,Belgium,1.532%,89221,5822434,11,24,59,2.9,4200
55,Wisconsin,WI,53005,Waukesha,Brookfield,6.942%,404198,5822434,11,27,68,2.9,4800
55,Wisconsin,WI,53010,Fond du Lac,Campbellsport,1.776%,103403,5822434,15,32,191,2.9,6000
55,Wisconsin,WI,53014,Calumet,Chilton,0.860%,50089,5822434,13,28,121,2.8,4700
55,Wisconsin,WI,53015,Manitowoc,Cleveland,1.356%,78981,5822434,15,36,188,3.4,7100
55,Wisconsin,WI,53104,Kenosha,Bristol,2.912%,169561,5822434,16,31,234,4,6800
55,Wisconsin,WI,53105,Racine,Burlington,3.372%,196311,5822434,16,39,210,4.1,7100
55,Wisconsin,WI,53110,Milwaukee,Cudahy,16.243%,945726,5822434,20,32,1020,4,8900
55,Wisconsin,WI,53508,Dane,Belleville,9.389%,546695,5822434,12,23,227,2.4,4700
55,Wisconsin,WI,53561,Sauk,Merrimac,1.107%,64442,5822434,15,35,111,2.9,5900
55,Wisconsin,WI,53926,Green Lake,Dalton,0.325%,18913,5822434,17,32,42,3.9,7300
55,Wisconsin,WI,53929,Juneau,Elroy,0.458%,26687,5822434,19,36,243,3.3,7500
55,Wisconsin,WI,54002,St. Croix,Baldwin,1.558%,90687,5822434,12,25,63,3.4,4700
55,Wisconsin,WI,54101,Oconto,Abrams,0.651%,37930,5822434,16,36,63,3.6,6100
55,Wisconsin,WI,54102,Marinette,Amberg,0.693%,40350,5822434,17,33,40,4.6,7400
55,Wisconsin,WI,54106,Outagamie,Center valley,3.227%,187885,5822434,14,33,153,3,5300
55,Wisconsin,WI,54107,Shawano,Navarino,0.702%,40899,5822434,17,36,83,3.2,7300
55,Wisconsin,WI,54201,Kewaunee,Algoma,0.351%,20434,5822434,15,35,96,3.2,5400
55,Wisconsin,WI,54202,Door,Baileys harbor,0.475%,27668,5822434,13,32,43,3.8,4200
55,Wisconsin,WI,54401,Marathon,Wausau,2.331%,135692,5822434,14,34,115,2.9,5400
55,Wisconsin,WI,54409,Langlade,Antigo,0.330%,19189,5822434,17,32,65,4.2,6600
55,Wisconsin,WI,54459,Price,Ogema,0.229%,13351,5822434,17,31,62,4.4,6200
55,Wisconsin,WI,54512,Vilas,Boulder junction,0.381%,22195,5822434,16,29,47,4.3,8000
55,Wisconsin,WI,54601,La Crosse,La crosse,2.027%,118016,5822434,14,26,138,2.9,5900
55,Wisconsin,WI,54612,Trempealeau,Arcadia,0.509%,29649,5822434,16,37,61,3.6,6500
55,Wisconsin,WI,54701,Eau Claire,Eau claire,1.797%,104646,5822434,15,28,142,3.1,5800
55,Wisconsin,WI,54721,Pepin,Arkansaw,0.125%,7287,5822434,16,27,117,3.8,5700
55,Wisconsin,WI,54728,Barron,Chetek,0.777%,45244,5822434,17,41,46,4,6600
55,Wisconsin,WI,54801,Washburn,Spooner,0.270%,15720,5822434,16,36,203,4.1,5800
55,Wisconsin,WI,54814,Bayfield,Bayfield,0.258%,15036,5822434,15,29,209,5.6,6800
55,Wisconsin,WI,54828,Sawyer,New post,0.284%,16558,5822434,19,35,186,4.8,9400
55,Wisconsin,WI,54830,Burnett,Dairyland,0.265%,15414,5822434,16,34,227,5.3,8700
55,Wisconsin,WI,54929,Waupaca,Clintonville,0.876%,50990,5822434,15,36,187,3.3,7200
55,Wisconsin,WI,54930,Waushara,Coloma,0.420%,24443,5822434,18,38,102,4.1,5500
56,Wyoming,WY,82001,Laramie,Cheyenne,17.192%,99500,578759,15,30,206,3.5,7600
56,Wyoming,WY,82212,Goshen,Fort laramie,2.283%,13211,578759,16,32,350,3.6,6700
56,Wyoming,WY,82222,Niobrara,Lance creek,0.407%,2356,578759,19,28,350,2.7,6700
56,Wyoming,WY,82224,Converse,Lost springs,2.388%,13822,578759,16,32,365,2.7,6900
56,Wyoming,WY,82322,Sweetwater,Bairoil,7.316%,42343,578759,16,30,300,3.9,7800
56,Wyoming,WY,82401,Washakie,Worland,1.349%,7805,578759,17,29,78,3.9,6500
56,Wyoming,WY,82430,Hot Springs,Kirby,0.762%,4413,578759,16,30,105,3.5,12000
56,Wyoming,WY,82601,Natrona,Casper,13.798%,79858,578759,16,31,194,3.9,8000
56,Wyoming,WY,82701,Weston,Newcastle,1.197%,6927,578759,17,37,157,2.9,3900
56,Wyoming,WY,82922,Sublette,Bondurant,1.699%,9831,578759,14,29,66,4.4,6200
56,Wyoming,WY,82930,Uinta,Evanston,3.495%,20226,578759,17,35,71,3.9,8100
